Marca temporal,Clase,Fecha,Hora,AM_PM,Hora_24,Apellidos_enc,Nombres_enc,ID_enc
2024/10/26 11:50:38 a. m. GMT-5,1,2024/10/26,11:05,0,11:05,gAAAAABnTFMg6oIl9Hlhr1ESTR1dpKVQuRg9IdmE70qU5atbVvhO66aQNaC8HUtEi6umhAzqENvCkBbvcj9pr_wjnPQ63e3Gvg==,gAAAAABnTFMga_B1tQ3I0mNgIfkm4XF3G1Ewqr2m2qQIp43y3mFxumCtkqwBYravJa_zSSrg1zl7YcOdIIbO9rfdPMv_AV7KWQ==,gAAAAABnTFMg7qXkWMJuJaXqz8KbcrOLFK6Tz3YvlDzXUnuEXl5B8O5ZHZUNCZBBhDIL-EL-3tfbWQOgKsIulqUwAuOpM6z1CQ==
2024/10/26 12:16:07 p. m. GMT-5,1,2024/10/26,12:01,1,12:01,gAAAAABnTFMgrN_oY1deKGjetg9B5H9AnvtXxQZgvqmqcGTzToDaOmn1afQCTyMIOqtHBetqcrmYCb8fX7_cpcpcSdirCZElKp8FPZADkpGJC0tbQ5e7R84=,gAAAAABnTFMgi_QktK7ZFHKMtJdg81Z1n41yzCnWGgXqg5eyLcp-hZz_B0IebaH3bY1PE9J-_TFwZavHUp3iSsbkyklXpV58Dg==,gAAAAABnTFMg8R6d5Zh-vn6nlyiIzQgPoxtwYK7Gswikv_OiCzGqWTR-tRGItNZHj52WeovnQV7EgA-gGXlXJqtOZQAaXyDBfA==
2024/10/26 12:20:53 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMg6MNATeSLDvHxHr4DTOeg5MmD_UNUk7Ifex_VtRonfjUaq2QASJzqT0UH22WuC89NJEO416umjerdRfDsvSLvrw==,gAAAAABnTFMgBrHOt5R9x9qtlpURA7sNZBV1VKQ-peHt6jafTpPopyFGkbe1BS-bObHgHQyZiiKHSLcvLXZwSQMjEBr0pmqlgA==,gAAAAABnTFMgpVxLjodWgvp-nGkvyIx8qfy82opTFTEth5Z54vArVFZVUOxEzKDW-qIwrcGEOhFNq3BDe8GF4VI8BiXjTfm3EA==
2024/10/26 12:21:00 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgXszOjJCtPIXGCPfFJJCoDC7iJirZmf1VvcKHWAHHMaUaUFWNM9tScWHZoEChhA9SsUsJBgGV3bVqIbA-k7R4yg==,gAAAAABnTFMganDO2Tnr1f8lJAYwIz5HC__UWi_Fx9rqgHC2H6BaPN09qdfdh79pltYlBzwwSPhfSLnbBlNerfq7d7M8Yz9Wgw==,gAAAAABnTFMg_rTct0zXFBFeaiAMjioEPx0loMSIPMQxuTOMv7q91W4OZR7jAwVXD8FB8CRwpZBJ09r-UYVn8el7Tx3EUqdoBg==
2024/10/26 12:21:12 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgLc4xsrJzA6J_d5113SOBkJdAIXPDfsSxeDXgouHaLXft6Nyvj87aRMbdUGz4lw8yknMneWqJbwe6pcDfsBa-P5tpw2Wr51KGLFkYtYJB-Vg=,gAAAAABnTFMgWGao3H0tOxcB3OlGIeIOxHWInHLKWV8lb3vHkU-BcX62enPfyyIib_246VY_hWuzmC1j8o2sS-plPKk74RhpNw==,gAAAAABnTFMgnVTWJJZmvSCBWFHMphfV6zdojXsSBlp5oGM9rRG6xlz94O87kq8GhNZ28YQn4yRqmsYKd0TdfYm0SUrP-VwMXQ==
2024/10/26 12:21:28 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgl9JrzW2YkcaF-LBYAKMN61tMsfQVupBWdVFp4LOBGol7AWNyKCxa5Hu1iGFgl7EhR4lF9UDHkUqCNWqtdusF_g==,gAAAAABnTFMgDSJ3prd4tdqRgVS1gidURrMASPMbM4pYTjAAIq73neygE3c7POCBjtqRyzMR3eCkqu1PgIF2RkW1xMu0-G9a7g==,gAAAAABnTFMgnDNChGUPES14U6iW5OepPh6WeH7un2sTaxWPJ0lBNPvG1FwaYbxmIQjHkYrNLH6ycqVYuOjoahljLK3CnxvOOA==
2024/10/26 12:21:36 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMg4CbMBj3elOhRpCYbD4UKTXGgin9rdxsqBs_OVn-zaKYKoRekA_3l5jBMSpNYgys0iiRHejYGF4EClMPtojtxi3gNo67RFJKLp82RHjI7uCk=,gAAAAABnTFMg0JsumlfehI19eqi1wafqv5fkr2fA4WegvtASYEhrO5V_1V5e4Vvt49XGGHncQ9BUWJivGYZJZ9WfCRNBrXn4KpfWDC-Yi2AUZeunG3hREqk=,gAAAAABnTFMguVz6SbREIRKCCs92agOWgbFS_HHb6WBbItr22K33AULjBKC81qTqN7kn3BYwyuacndXQbKHWXJhUl6rFSM2Xpw==
2024/10/26 12:21:42 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgUMx_lHdPZa0xOZXiMB-d6rTgcD1JZ9CsWkPyovJPFWCHXA7Nei4IhCDENb_H3fhwusWRi-jQS5NKKiKf5NQyag==,gAAAAABnTFMgRdj2OgQX-4U0ae_d9GEEykybgh2lA689AXBw3_LDJ3WS_ccrGwCHgzfjqt-ANmAmUUrzonaGahhyawyVV8Cc-6EcBkq8IMpAR0UalMxk5-o=,gAAAAABnTFMghm9bw56V21PEysSFtfMlWNwB7Q6yvZctJfDhwb-PkQbrWuSrSfsCK8IbCM3_AIme2SP2KLFP_TrFfTH7ppLy4Q==
2024/10/26 12:21:53 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgzef6bFoRvZV0jKncEyjycSEeErJRhHl_ofAaYg5dyvmWnOvqZaOVnccrPAzVenrpsVIcOrM4kWNdXN7mX6NWAftQNSxjgrzmQwrmgEWGvDg=,gAAAAABnTFMgF9XvAfbG3AJDbmTVwbUGQ351LKNcL1AeeF383cDUm35GRR6N0lKAZV5BDN0yrd_v_D1HFUC0XDM3JkECkHggOQ==,gAAAAABnTFMguKbEhAeZNoY3R-jHb8BTCW7HkJYuYyBlifYCLeoVhkGjSWjOo7DygFm8vOx4VXCW8FezH_pBGhmW3wEbwS5Y6Q==
2024/10/26 12:21:55 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgGOQ581hg59RSe0TjaWQEYkGf5TWP9m_pjAnZSOfuur3eD8BPNKLsu2MCY_H7WNwt_SeXHA9iXZSUr9jIuF6GTw==,gAAAAABnTFMgQ_ukbL4xWXdJ-ryNkYRABDFCZpRf3kU5hj2d-woiFdGRPzHZUFuNXimNKCKYe8u1_4w6lqfHYyRsVl3Y-dzOveEgKn_OW9okEQ_0y08GliQ=,gAAAAABnTFMgXnIFmWeXJaDHBlzK03sQQCz23V6LnoS_fhHIL7yWoR1Bt16y_UUGTXVx_hskxUEdBqpMrpw8mMq-jcuh1UZHiA==
2024/10/26 12:21:57 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMg3LV9LpgK5Xyy6f0klY4DC5PHCbf-GKAtoskQtbpQKetyD0YXHmUVIb0IG6AEXUv0GIN4X5NzLg8ihzZwioLerzCLF5fasMvpziXDO66FBNc=,gAAAAABnTFMgraW6EevqkrrbdGukGIcVhezTr2eebIeIBTDkjuJOaPQtjEh32BD4s0RjxEyiqAqi3fGMReKwEWSQYiOewRU9h6MpGoHsjjazijAXJY-qWHI=,gAAAAABnTFMgB-4Lt05dudQBFguy7bFT04jf_RoRDPIkWKo5MGH-V5XMunBrmmY58s2BzFkJClO2hs9kWCC54mwaW0ENFyCijw==
2024/10/26 12:22:37 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgEaDY0v1qxzRzDt6muEO6la6w3wLaUUBnWliFJfcQUxjmAdalcGz_N-kQvT6bAPl9rHpXbjUbV75kdusMsRZbpQ==,gAAAAABnTFMgRCXqWby3BdGujyAs9U-DCE4JWohWD14T-RfKmo5jdaazDzw8vW1KmNu8yfhs9zA6sF0IMlbD-XOLQSMMrMPuGw==,gAAAAABnTFMgCWpGkiLcHP4ejLRby_cgtEUfJLVKI8_ZUP_ddMS-8PaUgfS_ngzS8vJeArT5pPl5kznWqqD9XxKDtX6SSkaWyg==
2024/10/26 12:22:43 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgNSI6af4BArKBumz1YFoCClBMdR7YMUhVhE5aR0XuAX7cubvKUwvjGcgPAclJgVT1O6SbW8oB56crfHXNHT9vFQ==,gAAAAABnTFMg2XJRk40kWgaSxCV38JgFUj1KMjsSgVIOCKYF3lvmK4FcWUBt58K_LUtWEjfAKPk6t84aVRb8k-Ss6R7LrTWLyg==,gAAAAABnTFMg1Y2G3JfCvDexobiz9lRwBzB1J_0yejvKpxkpx7LPap4x4yJBYSbEXDc4oRO-N9KHrPYQoCp44BsvZoNKXInskw==
2024/10/26 12:22:53 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgfMZ7TdihnWr0QeTPdpMfDwjl5biyiXmZT-VJSMT99UwdkPo5-H9DaY5MVmoLmyN-ZBOr_yBvaZiZodUiSV3Yeg==,gAAAAABnTFMgDzvZ98ErblzUOQmB7ZxgXF986dJ2lDuuGpkhY4lYtXnYVA6IR0qh2xW6Fhaa588kX7q3P8XaqQi1pF3y-cImqQ==,gAAAAABnTFMgJscK73iowveqcNl9Z89WXZ8G5prdeajtJ5CuZZ1qummIQgaZJuzKRJbU2EE96UWZPVbMskuWtKkNQETI9Bi09A==
2024/10/26 12:23:16 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgjWg8eoTujFCEgZUCbnBaXwnkKii4e1WPYY9FZZXlhup8bWWp-98e-Lbf9gQI5thXn5laU_khPfMNVc7vWnSbwg==,gAAAAABnTFMgr6E_wQUJ-RcGQla_SkWAgOwyQS91hugtN5MUQMNct4rzFV6BOTMiN_kyYPKMce0j0YwHHSs4RJ0rcTc0bQgqh9SaM9RxuIik0OrqwGiOmxA=,gAAAAABnTFMgnngRPPW4sI-PwuchmeRDfQSOFSVF8JNyTd5MRhPLg_ksnqk3vUbavQF6YaqwFf4DY9ZmhlXudEtJYcoWdC5WaQ==
2024/10/26 12:23:18 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgtmbzQouJ812xIkIl6unZpZ8dOrtmtmAu3YLgcnAPIM5wowDSOkuN4L8L1dIigVw8OKElFd6b6HRmODjzd-gmMOUusdQrIjCYL1xWKwhk2bU=,gAAAAABnTFMgT1KWGIvQ12ib2RGQKMceX-cqEjsjMbNgjhs_3tds46HP74wMblmwi82a6YVcN1STb3Om2z94vDYxBVAcD03vgA==,gAAAAABnTFMgk4owtFLE2W_SJylaEYwYbXaRg9dLgSvYqfjGkmybXzTSx184MOIrGHI31LSQsHyo19jDOkEBUFh0FOyIBVIHlQ==
2024/10/26 12:23:24 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMg5_g1oLC5JeteuIhgpM93CTb2ZTFeDuXo5hOdnsbDIPaK01tH8mvHyuSZ6LSXlMNEVb6VcScvlvHsHqfMyXsYxg==,gAAAAABnTFMgqqEf2U4jZcDNXRxsJTpOZaBI_AfAQuGFwLlSyZ9T-Fls5oqiEufwWhSWi3EsPhD77H72I0NO-fkn4pPQaUOWoQ==,gAAAAABnTFMgNKm7nCKyiYvvRGjKUhmvyoHxNK84YueTJUkVJu1SeCSLdogjsMoH1UESc8BM03SUl6tuDiKAkhYBp1VbkCi1Yw==
2024/10/26 12:23:26 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgKh-sVRoHSqwtvDzpB2yMDy6EbCrQHEpbhYtYO7Nw1dGGjJOwKSCqu6zsV542Dni3SLOgNGSbQaRAbEwHQJ6VM1zbh3VGH1uproOwcHG4oBY=,gAAAAABnTFMgzCXJbO5i8FWsEbKdiS4GL6rvUpwtslZq2Zx611u0c8VPtFEcMLz-m1zaFqGjcG3KuuVK197_Kx5LRWfRB1_tQQ==,gAAAAABnTFMgE054j5cosk8Apdsu2GlrQLDQh2i6xqGEFgdKc11lGJPwQmNiYMUJ_NGbeOvxA1Z14diSwgRXLEpj_U1CIJYnYw==
2024/10/26 12:23:31 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgwaHKtMKu0LzK0gOatBEAT1vaPwCKI5vz0CmynxlLwWCiOCRSA_KOLxMDxCbAvKeFCmv_aux-GZ-HNbJq9ji1xQ==,gAAAAABnTFMgSLmJn2UsFvWD9x-pP-3P2rK47MsnfXeLgQcFGhkSj8DqD-KiBR66XZd3LDv1u7xPxQlaoMxQE7guPa6zf02KWQ==,gAAAAABnTFMgZeUuzeI5XXk_lP_dmbk4aJRB-kAIhQTK_7lHh4mGTMdTUo4BBu9EsqwUCTC700d8YeKgK9AuOJP4iV1RkaqOEw==
2024/10/26 12:24:08 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgXPZGITFK47MhTeSXUYQ5xuCy-3OqnDaDp5P1OIdW9RQ02DXiDx4Eab5IQz6JfnPOAIDVFwZXn1B2uNHlf_jGbaQpOJCofFcbBAAVUwIIrT0=,gAAAAABnTFMgOYvn2MPmH5U3kjyWo9lgh8nHmIEtaxvyobaE-hu1IXtkX0sSka36NprlY4jDmC3EzEBR8vJtX3DRb-oDbNYJMQ==,gAAAAABnTFMgT2qlmuBwu1jYbg0UfaLSKbNq5neEzi-116e1ou4QUPzOXQv2Lsr70xPcDQOb01UHLeC_UovQ8AFHGrcfzlA-NA==
2024/10/26 12:24:28 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMghlInjC5OyqvfNE2zH7sD9ST5h0utv-xHhprV09fZOUvuZhhKvAkC8G6cCpoWEJl77u6qzKWjh0Ty9yW-13iZOw==,gAAAAABnTFMgi0-En93CfOTpLtBMf0I3Dk3SbRY1m9E52XHjcmr6ohU0eV6J3mo0gDQI1T1wgrcw-I3HtR6VdlrQdY5UuUH5GYBhd8L_zUgTJh70LsKYZ9w=,gAAAAABnTFMgxGenYbim2iR62nWZY_Otn8BqDyCvTyS7U-7IB0bd73xBySEFXQYgICx5oByzKCgtwz9QyAv4Ij38FzXv6JGvYQ==
2024/10/26 12:26:01 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgp30D-keiiMIlJp2yT1T0uYLsBquYlfTQwoaeNU4DX6qUQ-oDKwMj5KNAABF5PYADyxmKOGLh9vsFB-VgdH8lJA==,gAAAAABnTFMgm-JnoC3MIs8gKOZYAzG3JE3iCDTy7dOpr0m3Hwugc1dwQNFMXhIFyckcXw28X5VaftOLeZBnS9f0q3A_MYKjF4E-51IUNYPZ2LlD4NOmtFs=,gAAAAABnTFMgAqUeFhjX5mTZclNXk1eS5N7rFmdTqBGkkpbuD_OUfeJUz4pZan14AvT13L_QWs_24E5hBlqmQmAiRjhfuSj5wg==
2024/10/26 12:26:06 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgrQTDrC7IH1-hp9pxHwWci_irP0YJprZRdsZygBxfqvJi7qxKFpdimMevBGrH2yYg1kN5otVXG7NRiGPt-F6Y7g==,gAAAAABnTFMgNasyfzwGx2BvJfw7U0si41I4HPdn1DZbf0rwbZhFKOVVKaFaDyD2HMC2KSlcJcrzcC4uyC9NUrQMfxnKjOL37w==,gAAAAABnTFMggsiGKBnc4tS24b7DzLQdZP2ccOu7QxJpCJ0sBEjk8BoHTViIsvwyEv15tfK8A05guZih2-WSHoa_DhbMOeCeuw==
2024/10/26 12:26:10 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMg9VdtZPXeuwxXCZ-QPk1GdJXpSIYpyGksxlXv7rjSG0m0yuNX8oZKWWKZY5ReukLy4tAX3tCbdA0ywOssgBeHcw==,gAAAAABnTFMgm7VuGSLc--rvY_7WucvOzpJGLcGGygODMSpyKvgkbt1gC6w6gTq5WGl-u4yIDRhDWSg7YoNJ3OwSGd76btFy8A==,gAAAAABnTFMg2pigGY9l0eQxM1W2Hl_UP3EEmEk5JKR7gbtDsaASRLI3BGU9JXQ-7R2fd2oN6lykjyKVALbnH4KJ2eRyMFa3Lw==
2024/10/26 12:26:50 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgSKRMAl9AUew0wa5Wyp-6q88gYP-tlNKBNY2E3Jv5ztTVkSA4u1pV23PkSjhodA0842tQSe_cou6XAtPpHP_SOoZwsqplWcD_guMsCV1qNww=,gAAAAABnTFMgTCdwB1bIpQOpZrdk6lG9exkXcqh_gkjzpuEI2DVVvaPLRxo1eHDvP6dfkKqd-pWtcwqsmLnDM977CMxKWWcsBZkY4lD7UbevZYkscg0baN4=,gAAAAABnTFMgjJTiR3TT0S2dsTdXRt6eHYSyVA4ilxqTMEl_AmqDJIfr3QUfLOojGIynWBT56s4qWpHMfFY6GJMQeLRpsMIdVg==
2024/10/26 12:27:03 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgiTwdknQm7PkxRcrEiTu7wMed7E5hr6X1jKW2lNyzkQ_PsRuDlJu01i6KOuFsU9sSm70yzApuLpGexPIRUW0F0A==,gAAAAABnTFMgVyTUFy5sC2_FvvbD9sg9iRfALH3l475dcxGrmIQDlWQGXsswV8QxDFwL1kTdOAXiHSFTnMLM4Q_-pRAc_qy26w==,gAAAAABnTFMgDeb8kjtx-2_ZHm27jdk-trPlgxM78AO61VR6DoViO3r6qXa0K-hq8amFqs65neehHaiS5MBtDvWKKZiIIpBoug==
2024/10/26 12:27:18 p. m. GMT-5,1,2024/10/26,12:02,1,12:02,gAAAAABnTFMgkXOzQxkPMVTTRf_8pEb7lZ7ujFVh2btm12v9ACz_14Yc81kaKgFEyXbc4Uw7JR1e5KQkhh2yCMZJwM-02uaBxw==,gAAAAABnTFMgjVIxWfBzk5tJf3m_i_TPeiYv4k0QmpjEvUWf1TLNqEun_TMsD7FfaYZGgZDwtmDk4sm1FCIZulfiRzBRVO5oVQ==,gAAAAABnTFMgwqX_kvW96foxmSnvQJAI9UM2yPlPUUvuCIV28ih9li6BXs8klw-3pBPG-QmPlCATQJubYC8r7UhiVViwq7sDIA==
2024/10/26 12:32:45 p. m. GMT-5,1,2024/10/26,12:03,1,12:03,gAAAAABnTFMgr7mn4u-QLj9liHLkf31eeESNLHF0DxwRrrThiwwgytlmRsW8TT98kfRi8A1RQ7VOaWmvBH5aybQ_dmcej8m78URKcYYHW8jMMbrZPMYIdJA=,gAAAAABnTFMgx_qAmryEgLZnKiHzikRLENpoCt8Uo_Gq3DkL4RSXqk0Vfm2QKxXJqhpcexrORuEzMRXhV0mNxHTTkF3sqmfJ4Q==,gAAAAABnTFMgo8hHy0RfSitaY7UJ6rYzGaRXDJH-aJEPZnHuRcPyHlOEdxpy8wxinhVVKhTFht3hwzoUvKlWndZ2oTC-BM3Xjg==
2024/10/26 12:32:51 p. m. GMT-5,1,2024/10/26,12:03,1,12:03,gAAAAABnTFMgXA9QSsY1-AAg7Vy2MEg17rJZGpCQ8FrVNAnB43KDVHTPv8Rhc_pMdbrpCL26p8qCEGJmD88c38mCoipaCvT4jwA9cWqWsEoxxjKJNgViKz8=,gAAAAABnTFMgFYALrGdhdiuiIlwAS1NZiv338ZceXN_xyZ0NtDOzXx_9eeNUbAqsV_IhOMSLL72g0Nn530h5zEkcI9eCUngu1Q==,gAAAAABnTFMgRV_71YBTLc3axSzSmP-AnWeFW6EIsh76bo7deIWoP70a7TjI10EAgHsmoJVKDOcDrahslKi7Ayqk_5upHWhlEQ==
2024/10/26 12:33:37 p. m. GMT-5,1,2024/10/26,12:03,1,12:03,gAAAAABnTFMg1zdzxEQMWpQ6LXCVVsGscmwxpbYqRXVdU8eqBUOZ2DWiR1z3lu0iSZ5qbmvA0NR3iwbGS1uPyhjFGiPb3JxY_w==,gAAAAABnTFMg7tgqDPz_TOEYaBsFbc20Ju1Wwu4PzXAO46WWemnPupDMJLkGVfqpUjccg9HRjJSvRcjNVlzfkPlkXUAQC4veATljZ-3laRZgGVJLP3MTrH8=,gAAAAABnTFMge0pYdW-2_xfPXx0Of3AX0BVwtyGxeezACPjEtSP1ylH2foD8VF42f4770ZEvevR9sVjcyMkhD_8Xv6fbjYJKPg==
2024/10/26 12:38:20 p. m. GMT-5,1,2024/10/26,12:03,1,12:03,gAAAAABnTFMgkMiGbLY2PXa3bnYkB1DpS4bXTWEslhYs7eeHI7UX-iz5Rx2biBoNMblL45p5eGd_oqt6KPSuUPan9ZOmAGrrqg==,gAAAAABnTFMgwSR3zBQ5x0EAUolQObUuPkTbvfzWlQEZAhnhP-CHVF6SQX740G1-FOeBhzbMwyyJeIt9MRhRZGWB8qS3AghTBTa-PDvn_wFSX4wN_kE-85s=,gAAAAABnTFMg7XRd-ag00oSJ35_9CiwS5CKsega43IVFrucovhcz3QwRDnSkZ3sE01glZ3r19plEFPa1oMI2RT91btgPFfG-Fg==
2024/10/26 12:40:43 p. m. GMT-5,1,2024/10/26,12:04,1,12:04,gAAAAABnTFMgqOzDU6muBwsfC1JO7Ji89PtFVqdcr7xVmyiNgEdDnsslhq67S-hPWl8-_t8pzEM9VXX0CtwlSqc_jtuYTbLUs0wuSVArjH2sKNL9EuOqh00=,gAAAAABnTFMgDcaL0W3KL_-MLS8ck1miYyhAZf8ascYh84-v5HMVWMHJ8YGxxbcJ7cJskjPtt_2RWiiJj6PHZXehrMfTODh79A==,gAAAAABnTFMgQ8KmkCinKgyrTCi0cjXGU7C_EhO91XRjkF3MrrrgDDEnHXXMLNTWrxgmKNiHzWzl4RVtDfiipnfWrzk-H9JALg==
2024/10/26 12:58:07 p. m. GMT-5,1,2024/10/26,12:05,1,12:05,gAAAAABnTFMgij32eJUNUUikMeIOb7viCA6Xg6Y1QsxdpNOm7sWT-08MPDiDmggNZti-Rna2NoZsPbCpQRJBTSysSLrQb8z3pg==,gAAAAABnTFMgJwUsFxvN8WV0Wzpi27q3mDnicZKIrluTUMDqKjv4ZWVxy-wt6yYZ2rFpzD8SPbIct-ne49p2b4zatTixu1FkWA==,gAAAAABnTFMgA7RiCy3b6hk62-j9wXlM8VemmYQ0oq2H91iqsTCYC7WPfbsOayCCK39Jdi88eMDD3hP_JB_UYDygGh89m1tgNw==
2024/10/26 4:06:06 p. m. GMT-5,1,2024/10/26,04:06,1,16:06,gAAAAABnTFMg3VcD2GqQMKkMj5Dn3qLYISt7v9Gav3_DpUj_lXJVyno61Cb1DYrLUC6sUqJ_hw0ar1AvZTYdhV5kiP9hbu6D0A==,gAAAAABnTFMg5mRPWfMHir2TmcqP6oPpsFrmlJbZvb2BQe87jTQzOWcWyMOBfWnhu4bGgpMbT17s9buIgXV8-fe7hmA56yR3SwQzU2q_PbKUF7eGfYGfGs0=,gAAAAABnTFMghCDLrsyEkyjruO38yXvCDFW5bdF3BEFyOQhuTBOTr8gVMckDDIvozmTAk0425SZnaGr42-91f8yi-_tT3VeeiQ==
2024/10/26 8:58:17 p. m. GMT-5,1,2024/10/26,08:58,1,20:58,gAAAAABnTFMgOi7oOrd3kelCbtc1WWqdZI51AfBElSpUZOC_k1iyiocn0RQ1AAiuVuJL748KKy8Y6D1FyVGUGeBm-pMF3WppXg==,gAAAAABnTFMgBadZTmzCeRXQCYQYzjtcdYw2GqPoDI1GUEFun4fsg8r3b9pu3xtUlq7IBj6Scx3XUhpNhxart7AWS3G8g_j_pQ==,gAAAAABnTFMg8Dr5Plw8vSlauh5P0qYzZtTROi8dsYfYNVr9drXaJgTHr6y71dOj9FYx4hy2SaMOlpqypVKZlO1LwjT30oChQw==
2024/11/02 8:50:00 a. m. GMT-5,2,2024/11/02,08:50,0,08:50,gAAAAABnTFMgjEET-sUBU6yB3vdZlfSrJKh1iJpCGtmEN_U4uqoEBP7nPrQlQPz22mO1oddSpvJtuw2f7pg8DOvVitdWOYDa7Q==,gAAAAABnTFMgl6h38ksTTfcy-1NcPVMJZwA671lyYnc56viOucgrPIoGbS4vBP2LwEo2iNbtmHnAybCigJEDJHryWWvIdE9pFQ==,gAAAAABnTFMgD1s501_IDUQPLHEu7Di-0vqKZWCm2Sc6pHw_Nbv1SAAkvkh2yDt3TIS_Pbpp9Aobbr4Lj0H4L_OW4Lo5uw7taw==
2024/11/02 8:50:19 a. m. GMT-5,2,2024/11/02,08:50,0,08:50,gAAAAABnTFMg7uI4RWojlPeYC7r1e5AAPxvCcGA3jiztl3dMT8q9SbTfZsUlDLl9iLPssauXsoxBOPA6bKJ-3n4UBbIkX0xJOQ==,gAAAAABnTFMgs43YRHjPV4eoQcRClgHxRD0GFDhWWFKZTFaIL48uUcD2R4OXN6FuxibUKqNrvUUjrgpVkStV2ppYVgVYS25DEA==,gAAAAABnTFMg24cSQmvDCW0k27BlC3vQGnkGBLSp4mxtQktN_oNvANlV9bWxJKBD6d_c8Uxa8WPr5g5CQfJgL1ahL8FrHngAiw==
2024/11/02 8:50:24 a. m. GMT-5,2,2024/11/02,08:50,0,08:50,gAAAAABnTFMg44Zz4eAkaxCgu9KlwIC1p76l4kaOUwuKeUREaiGDUAVsRUkWeHY5PdpGH-YvfGe3FeWy2OJj35-YRY7lqSsKJoiUzWtQ5zCIa08XoBoER4M=,gAAAAABnTFMgvIGm4379_J6scZfbRMPI9R2bn5xk6Uud1RDU9sY_8-e__t8Kr9hDZd3jfziokJlD-yavLgFP1o0PkmwALdwEPQ==,gAAAAABnTFMgziVeWU_o-QmxmY_9niWnM8w_PjkMOawBFsPRPASOsEQROlMIC8Nud2L-4zDN9FVD76mdS1EMrY2iNIQxfD5Phw==
2024/11/02 8:50:43 a. m. GMT-5,2,2024/11/02,08:50,0,08:50,gAAAAABnTFMgJDgEQW8cI6rc9ODLRyRsLdyZsEMdzIn4PgbcdX7Zao4fphfti-ZhwBQMxhIqnMBcTY1oQ98IFg2LLg4gKHasPw==,gAAAAABnTFMgGYAtgpjU7Vxnzd_TNKZ6s-Ln88rA6aXIFBxuRwnys2zYu2b6BBlZpYPJCmeqQB7MRYB0NbqVHilHXJDsYPuYBZKjltfkLNyv68vWX50oMK0=,gAAAAABnTFMg31PsTJAt_bFi9YUDr45-kzfs5Hx_tEYBoqx7gqrDl_ofWHuH6nCu3nQVGqBcNT_EqwaK8rV_tXeXNnk1B8uCgQ==
2024/11/02 8:50:44 a. m. GMT-5,2,2024/11/02,08:50,0,08:50,gAAAAABnTFMg-aiX94-CAIcdhSUg-hRUpe42Ll_7HnKJdxT4bQ70Vga0ixLb6rYhVXdS5sBIeEY4WUEfdO9aj1gJncMLq3jUgQ==,gAAAAABnTFMgsYldMIJz0ydDQ7_MTlIEAwZOgS5DuTWFPoQ9QYwywer_khZz9N7xu6qQ-22Z8m6HuPQo39ivmRdvGBw7go1-pQ==,gAAAAABnTFMgNG1OoCtVatMm5TVy-ZIzKjHNMLeS0ITX1IeYjGH-30yIJkHh1dEco_qz2pUk45aa5ZIvMzAqEz3HJeF1_eNBBA==
2024/11/02 8:51:34 a. m. GMT-5,2,2024/11/02,08:51,0,08:51,gAAAAABnTFMgQtYldwK801mPd3z4mwnmkumJ2SRPdr417vRFgSQARs7sg2GGaz7pANfqQtYpxlY0KeHryWUFOiF41e0HCTyv7HIz0Q6_Uv3prFR7gjtiw80=,gAAAAABnTFMgSCoG5mXhNHtzYs5x2UO6Y8ifRAoHYmP9k5XbwVTr3aYOlGsrtBkUtDrpuC3eBlUKSqtKt9yYyjgbrx19CqGbFg==,gAAAAABnTFMgw1l0pNP8Mi_DuueJGkx9nH1I_FrUwegH-hzVwoiaIJfSW8ov9QblFklV83A4MOzSZI4tvCLS0pBY5TezCTK4DA==
